item_id,product_name,department_name,price,stock_quantity
7010,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",6.84,1
7075,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,100.98,18
7152,252,Telephones and Communication,65.99,47
7194,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Office Furnishings,18.7,38
7195,Lexmark Z25 Color Inkjet Printer,Office Machines,80.97,30
7196,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,9.06,25
7201,Eldon Wave Desk Accessories,Office Furnishings,5.89,35
7202,Bevis 36 x 72 Conference Tables,Tables,124.49,35
7253,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,896.99,4
7254,Gyration Ultra Cordless Optical Suite,Computer Peripherals,100.97,13
7263,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Binders and Binder Accessories,7.84,13
7290,DPC 650 Piper,Telephones and Communication,115.99,12
7328,Aluminum Document Frame,Office Furnishings,12.22,10
7329,Xerox 1940,Paper,54.96,33
7366,Staples #10 Colored Envelopes,Envelopes,7.78,17
7410,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Computer Peripherals,7.37,19
7459,Artistic Insta-Plaque,Office Furnishings,15.68,29
7509,Wilson Jones Impact Binders,Binders and Binder Accessories,5.18,8
7515,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,3.36,33
7516,Accessory35,Telephones and Communication,35.99,16
7535,"GBC Twin Loopª Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,15.22,36
7545,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,130.98,43
7569,CF 888,Telephones and Communication,195.99,12
7742,Xerox 214,Paper,6.48,43
7751,Avery Heavy-Duty EZD ª Binder With Locking Rings,Binders and Binder Accessories,5.58,13
7752,"IBM Active Response Keyboard, Black",Computer Peripherals,39.98,31
7753,M70,Telephones and Communication,125.99,35
7793,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,8.74,42
7809,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,306.14,48
7852,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,140.98,8
7853,Colored Push Pins,Rubber Bands,1.81,48
7934,Riverside Furniture Stanwyck Manor Table Series,Tables,286.85,36
7935,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",Envelopes,11.58,36
8120,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,14.81,14
8155,"Companion Letter/Legal File, Black",Storage & Organization,37.76,22
8215,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,8.74,39
142,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,207.48,10
309,Belkin 8 Outlet Surge Protector,Appliances,40.98,15
338,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders and Binder Accessories,7.45,15
422,Microsoft Internet Keyboard,Computer Peripherals,20.97,17
423,Tennsco Double-Tier Lockers,Storage & Organization,225.02,21
460,Epson C82 Color Inkjet Printer,Office Machines,119.99,13
503,Xerox 212,Paper,6.48,43
591,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Office Furnishings,79.52,44
592,Bevis Rectangular Conference Tables,Tables,145.98,37
593,Xerox 213,Paper,6.48,27
775,Binding Machine Supplies,Binders and Binder Accessories,29.17,43
776,BPI Conference Tables,Tables,146.05,13
777,8290,Telephones and Communication,125.99,4
814,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,40
997,"Hon Metal Bookcases, Black",Bookcases,70.98,10
1008,Brown Kraft Recycled Envelopes,Envelopes,16.98,15
1068,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Bookcases,81.94,50
1069,"DAX Cubicle Frames, 8-1/2 x 11",Office Furnishings,8.57,41
1070,"Advantus Push Pins, Aluminum Head",Rubber Bands,5.81,42
1171,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders and Binder Accessories,7.45,25
1172,Xerox 213,Paper,6.48,34
1207,Nu-Dell Executive Frame,Office Furnishings,12.64,1
1261,GBC Linen Binding Covers,Binders and Binder Accessories,30.98,17
1325,Avery¨ Durable Slant Ring Binders With Label Holder,Binders and Binder Accessories,4.18,10
1408,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,32
1711,"Micro Innovations Micro 3000 Keyboard, Black",Computer Peripherals,26.31,32
2035,Surelockª Post Binders,Binders and Binder Accessories,30.56,14
2118,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,11
2119,Xerox 212,Paper,6.48,45
2120,"Binney & Smith inkTankª Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pens & Art Supplies,2.52,33
2121,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,23
2122,Project Tote Personal File,Storage & Organization,14.03,10
2126,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,15.28,21
2146,Ibico Laser Imprintable Binding System Covers,Binders and Binder Accessories,52.4,6
2199,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,100.98,48
2200,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Paper,7.35,23
2201,Xerox 1893,Paper,40.99,19
2216,Nu-Dell Executive Frame,Office Furnishings,12.64,35
2242,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,30.73,4
2243,Deflect-o Glass Clear Studded Chair Mats,Office Furnishings,62.18,24
2244,Fellowes Staxonsteel¨ Drawer Files,Storage & Organization,193.17,19
2426,"Brites Rubber Bands, 1 1/2 oz. Box",Rubber Bands,1.98,38
2691,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Office Furnishings,78.69,9
2692,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,21.98,33
2786,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,22.24,15
3050,Avery Round Ring Poly Binders,Binders and Binder Accessories,2.84,27
3051,GBC Imprintable Covers,Binders and Binder Accessories,10.98,13
3058,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper,9.68,6
3072,Epson DFX5000+ Dot Matrix Printer,Office Machines,1500.97,1
3159,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,280.98,35
3160,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,500.98,15
3317,8890,Telephones and Communication,115.99,38
3411,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,279.48,27
3415,Gyration Ultra Cordless Optical Suite,Computer Peripherals,100.97,41
3416,Targus USB Numeric Keypad,Computer Peripherals,40.98,12
3417,Avery 491,Labels,4.13,15
3494,SANFORD Major Accentª Highlighters,Pens & Art Supplies,7.08,37
3571,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,500.98,36
3572,Xerox 1893,Paper,40.99,20
3596,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,4.89,31
3597,Riverleaf Stik-Withit¨ Designer Note Cubes¨,Paper,10.06,12
3638,Micro Innovations Media Access Pro Keyboard,Computer Peripherals,77.51,2
3639,KF 788,Telephones and Communication,45.99,44
3659,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,200.98,4
3735,GBC VeloBinder Strips,Binders and Binder Accessories,7.68,37
3793,"Conquestª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,56.96,24
3902,Bush Mission Pointe Library,Bookcases,150.98,8
3945,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,15.99,23
3946,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Office Furnishings,46.94,32
3964,"Fellowes Internet Keyboard, Platinum",Computer Peripherals,30.42,43
3965,Fellowes Super Stor/Drawer¨ Files,Storage & Organization,161.55,3
4211,GBC Binding covers,Binders and Binder Accessories,12.95,19
4212,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,14.45,42
4387,Hoover WindTunnelª Plus Canister Vacuum,Appliances,363.25,21
4505,Timeport L7089,Telephones and Communication,125.99,27
4527,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Computer Peripherals,7.37,31
4535,"Dixon Prang¨ Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,4.26,44
4563,Avery 507,Labels,2.88,3
4637,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,13
4647,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,9.99,24
4672,Kensington 7 Outlet MasterPiece Power Center,Appliances,177.98,40
4689,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,39.98,25
4766,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,180.98,46
4767,Staples 4 Outlet Surge Protector,Appliances,8.67,43
4768,Wausau Papers Astrobrights¨ Colored Envelopes,Envelopes,5.98,27
4769,Avery 49,Labels,2.88,39
4858,Global Ergonomic Managers Chair,Chairs & Chairmats,180.98,18
5078,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,14.45,32
5114,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Office Furnishings,12.99,6
5144,Prang Colored Pencils,Pens & Art Supplies,2.94,39
5327,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,59.98,27
5379,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,8.6,4
5450,Canon PC1060 Personal Laser Copier,Copiers and Fax,699.99,3
5483,6120,Telephones and Communication,65.99,11
5501,Okidata ML320 Series Turbo Dot Matrix Printers,Office Machines,399.98,13
5502,Xerox 1994,Paper,6.48,11
5539,Newell 336,Pens & Art Supplies,4.28,47
5770,Belkin 5 Outlet SurgeMasterª Power Centers,Appliances,54.48,28
5771,M70,Telephones and Communication,125.99,30
5786,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,14.27,26
5787,Polycom VoiceStation 100,Office Machines,300.98,45
5788,Newell 312,Pens & Art Supplies,5.84,21
5789,Bretford CR8500 Series Meeting Room Furniture,Tables,400.98,45
5872,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,9.78,5
5873,Boston 1799 Powerhouseª Electric Pencil Sharpener,Pens & Art Supplies,25.98,40
6012,Newell 314,Pens & Art Supplies,5.58,9
6135,Belkin F5C206VTEL 6 Outlet Surge,Appliances,22.98,34
6179,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,6.24,16
6373,"Sony MFD2HD Formatted Diskettes, 10/Pack",Computer Peripherals,6.48,49
6470,Hoover Upright Vacuum With Dirt Cup,Appliances,289.53,3
6479,"Global Deluxe Stacking Chair, Gray",Chairs & Chairmats,50.98,22
6494,Computer Printout Paper with Letter-Trim Perforations,Paper,18.97,31
6495,Newell 335,Pens & Art Supplies,2.88,1
6496,"Quartet Omega¨ Colored Chalk, 12/Pack",Pens & Art Supplies,5.84,31
6504,GBC DocuBind P50 Personal Binding Machine,Binders and Binder Accessories,63.98,29
6505,Boston 16801 Nautilusª Battery Pencil Sharpener,Pens & Art Supplies,22.01,13
6506,Iceberg Mobile Mega Data/Printer Cart ¨,Storage & Organization,120.33,42
6537,Accessory2,Telephones and Communication,55.99,26
6572,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",6.84,46
6573,Presstex Flexible Ring Binders,Binders and Binder Accessories,4.55,10
6613,Accessory9,Telephones and Communication,35.99,45
6635,Sharp EL500L Fraction Calculator,Office Machines,13.99,42
6746,Boston 16801 Nautilusª Battery Pencil Sharpener,Pens & Art Supplies,22.01,47
6747,Chromcraft Rectangular Conference Tables,Tables,236.97,12
6760,Newell 340,Pens & Art Supplies,2.88,33
6896,Security-Tint Envelopes,Envelopes,7.64,32
6997,SANFORD Liquid Accentª Tank-Style Highlighters,Pens & Art Supplies,2.84,39
7054,Avery Binding System Hidden Tabª Executive Style Index Sets,Binders and Binder Accessories,5.77,9
7059,Fellowes Super Stor/Drawer¨ Files,Storage & Organization,161.55,9
7086,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,387.99,30
7139,Stockwell Push Pins,Rubber Bands,2.18,32
7140,StarTAC 6500,Telephones and Communication,125.99,46
7198,Xerox 199,Paper,4.28,14
7199,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,349.45,50
7258,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,8.04,42
7278,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Computer Peripherals,5.98,11
7305,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,8.85,14
7306,Staples Plastic Wall Frames,Office Furnishings,7.96,1
7449,Fellowes EZ Multi-Media Keyboard,Computer Peripherals,34.98,5
7450,Telescoping Adjustable Floor Lamp,Office Furnishings,19.99,9
7451,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,19.98,9
7573,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders and Binder Accessories,42.8,12
7574,Xerox 210,Paper,6.48,25
7688,Staples Standard Envelopes,Envelopes,5.68,32
7750,Magna Visual Magnetic Picture Hangers,Office Furnishings,4.82,16
7760,Computer Printout Paper with Letter-Trim Perforations,Paper,18.97,23
7829,Fellowes Bankers Boxª Staxonsteel¨ Drawer File/Stacking System,Storage & Organization,64.98,37
7996,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Appliances,11.33,9
7997,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,15.67,45
8065,"Linden¨ 12"" Wall Clock With Oak Frame",Office Furnishings,33.98,40
8201,Wilson Jones DublLock¨ D-Ring Binders,Binders and Binder Accessories,6.75,5
8202,Eldon¨ Wave Desk Accessories,Office Furnishings,2.08,3
8226,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,7.3,26
8227,DAX Solid Wood Frames,Office Furnishings,9.77,38
8280,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,4
8281,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,11.97,28
8321,BASF Silver 74 Minute CD-R,Computer Peripherals,1.7,40
8379,Canon P1-DHIII Palm Printing Calculator,Office Machines,17.98,6
8380,Crate-A-Filesª,Storage & Organization,10.9,23
8386,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,115.99,11
8387,Staples File Caddy,Storage & Organization,9.38,46
184,Holmes Odor Grabber,Appliances,14.42,3
237,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,9.65,32
238,Xerox 1922,Paper,4.98,36
347,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,8.6,36
377,Avery 504,Labels,2.88,16
458,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Office Furnishings,22.23,47
459,Talkabout T8097,Telephones and Communication,205.99,37
555,"Executive Impressions 12"" Wall Clock",Office Furnishings,17.67,14
583,Artistic Insta-Plaque,Office Furnishings,15.68,21
704,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Paper,10.31,11
999,Iceberg Mobile Mega Data/Printer Cart ¨,Storage & Organization,120.33,50
1246,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,304.99,50
1247,V 3600 Series,Telephones and Communication,65.99,31
1584,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Envelopes,90.48,16
1736,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,387.99,1
1737,"3.5"" IBM Formatted Diskettes, DS/HD",Computer Peripherals,6.6,17
1738,Xerox 1934,Paper,55.98,38
1853,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Computer Peripherals,4.77,24
1854,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,45
1864,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,8.12,4
1865,TI 36X Solar Scientific Calculator,Office Machines,23.99,29
2193,3M Hangers With Command Adhesive,Office Furnishings,3.7,33
2194,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,22.38,42
2195,Belkin 105-Key Black Keyboard,Computer Peripherals,19.98,45
2196,1726 Digital Answering Machine,Telephones and Communication,20.99,3
2271,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,39.48,39
2272,"""While you Were Out"" Message Book, One Form per Page",Paper,3.71,39
2474,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,110.98,4
2475,Accessory39,Telephones and Communication,20.99,50
2841,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Bookcases,240.98,4
2919,GBC Instant Indexª System for Binding Systems,Binders and Binder Accessories,8.88,32
3748,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Binders and Binder Accessories,7.84,30
3759,Letter or Legal Size Expandable Poly String Tie Envelopes,Envelopes,2.66,21
3768,*Staples* Highlighting Markers,Pens & Art Supplies,4.84,16
3847,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,328.14,29
3980,Park Ridgeª Embossed Executive Business Envelopes,Envelopes,15.57,2
4123,"SAFCO Commercial Wire Shelving, Black",Storage & Organization,138.14,21
4124,StarTAC ST7762,Telephones and Communication,125.99,34
4223,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,5.28,15
4224,T18,Telephones and Communication,110.99,8
4676,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,5.28,19
4933,Logitech Cordless Access Keyboard,Computer Peripherals,29.99,1
4934,Luxo Economy Swing Arm Lamp,Office Furnishings,19.94,18
4946,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,20.24,11
4997,Filing/Storage Totes and Swivel Casters,Storage & Organization,9.71,15
5037,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,5.78,40
5038,Portable Personal File Box,Storage & Organization,12.21,45
5152,Avery Legal 4-Ring Binder,Binders and Binder Accessories,20.98,47
5153,14-7/8 x 11 Blue Bar Computer Printout Paper,Paper,48.04,7
5214,Hon Multipurpose Stacking Arm Chairs,Chairs & Chairmats,216.6,44
5420,Accessory4,Telephones and Communication,85.99,36
5469,6000,Telephones and Communication,65.99,13
5585,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,7.64,9
5735,5180,Telephones and Communication,65.99,26
5769,Avery 520,Labels,3.15,7
5783,"Global Leather Task Chair, Black",Chairs & Chairmats,89.99,8
5784,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,19
5853,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,45
5854,StarTAC 7760,Telephones and Communication,65.99,24
5862,O'Sullivan Living Dimensions 3-Shelf Bookcases,Bookcases,200.98,23
5863,Newell 333,Pens & Art Supplies,2.78,30
5913,Xerox 23,Paper,6.48,17
5914,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,34.76,43
7082,Space Solutions Commercial Steel Shelving,Storage & Organization,64.65,32
7083,Anderson Hickey Conga Table Tops & Accessories,Tables,15.23,3
7252,Avery 52,Labels,3.69,3
7469,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Office Furnishings,78.69,33
7470,Bevis Rectangular Conference Tables,Tables,145.98,15
7648,Office Star - Task Chair with Contemporary Loop Arms,Chairs & Chairmats,90.98,45
7657,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,6.69,17
7711,Xerox 197,Paper,30.98,1
7845,Holmes Odor Grabber,Appliances,14.42,1
7846,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,122.99,44
7917,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,36
7932,Aluminum Document Frame,Office Furnishings,12.22,35
8214,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,7.04,20
8349,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,37
133,Avery Hi-Liter¨ Smear-Safe Highlighters,Pens & Art Supplies,5.84,11
169,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,5.34,22
170,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,40.98,24
264,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,4.98,5
288,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,5.02,42
1428,Hon Pagodaª Stacking Chairs,Chairs & Chairmats,320.98,24
1429,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,110.98,2
1430,Boston 16801 Nautilusª Battery Pencil Sharpener,Pens & Art Supplies,22.01,15
1533,Newell 35,Pens & Art Supplies,3.28,3
1849,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Office Furnishings,12.99,18
1850,Xerox 1906,Paper,35.44,22
1851,"Acme¨ 8"" Straight Scissors","Scissors, Rulers and Trimmers",12.98,45
2182,Newell 338,Pens & Art Supplies,2.94,36
2410,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,294.62,33
2766,Belkin 105-Key Black Keyboard,Computer Peripherals,19.98,39
2882,Avery Durable Poly Binders,Binders and Binder Accessories,5.53,12
2883,"DAX Copper Panel Document Frame, 5 x 7 Size",Office Furnishings,12.58,35
2884,Xerox 1962,Paper,4.28,3
2885,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Pens & Art Supplies,3.85,12
3290,Avery 491,Labels,4.13,28
3291,Xerox 194,Paper,55.48,46
4201,"Hot File¨ 7-Pocket, Floor Stand",Storage & Organization,178.47,48
4325,2180,Telephones and Communication,175.99,43
5258,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Office Furnishings,9.38,31
5633,Avery 514,Labels,2.88,5
5646,BASF Silver 74 Minute CD-R,Computer Peripherals,1.7,16
5647,Accessory39,Telephones and Communication,20.99,12
5985,Xerox 193,Paper,5.98,13
6631,Xerox 212,Paper,6.48,21
6632,Blackstonian Pencils,Pens & Art Supplies,2.67,19
6633,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,217.85,32
6820,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,28.53,17
6821,Xerox 220,Paper,6.48,47
7547,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Paper,6.88,23
18,Xerox 217,Paper,6.48,4
68,Harmony HEPA Quiet Air Purifiers,Appliances,11.7,46
205,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,100.98,24
257,GBC Standard Plastic Binding Systems' Combs,Binders and Binder Accessories,6.28,36
316,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Chairs & Chairmats,320.98,27
317,Wirebound Voice Message Log Book,Paper,4.76,1
318,Newell 336,Pens & Art Supplies,4.28,42
319,270c,Telephones and Communication,125.99,13
439,Xerox 1930,Paper,6.48,8
474,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,264.98,45
475,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,8.34,18
623,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,30.53,47
643,EcoTones¨ Memo Sheets,Paper,4,33
644,Xerox 1984,Paper,6.48,4
783,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Computer Peripherals,7.37,37
800,Xerox 1881,Paper,12.28,29
819,"Dual Level, Single-Width Filing Carts",Storage & Organization,155.06,4
880,3395,Telephones and Communication,85.99,18
1125,Avery 492,Labels,2.88,27
1126,12-1/2 Diameter Round Wall Clock,Office Furnishings,19.98,5
1191,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Office Machines,51.98,50
1192,Lexmark Z25 Color Inkjet Printer,Office Machines,80.97,11
1338,SAFCO Folding Chair Trolley,Chairs & Chairmats,128.24,26
1399,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,4.24,22
1645,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Office Furnishings,107.53,47
1692,Bevis 36 x 72 Conference Tables,Tables,124.49,2
1693,Accessory17,Telephones and Communication,35.99,29
1696,Avery 49,Labels,2.88,44
1703,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,200.98,12
1704,Fluorescent Highlighters by Dixon,Pens & Art Supplies,3.98,4
1705,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,14.56,19
1706,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,8.74,23
1707,"Hot File¨ 7-Pocket, Floor Stand",Storage & Organization,178.47,15
1863,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Office Furnishings,60.65,4
1868,Wirebound Voice Message Log Book,Paper,4.76,33
1893,"Eureka Hand Vacuum, Bagless",Appliances,49.43,17
1938,Prang Colored Pencils,Pens & Art Supplies,2.94,31
1939,Accessory23,Telephones and Communication,35.99,50
2286,3M Organizer Strips,Binders and Binder Accessories,5.4,14
2455,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,8.33,21
2456,Logitech Internet Navigator Keyboard,Computer Peripherals,30.98,12
2457,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,46
2571,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,4.13,9
2739,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,15.01,22
2740,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,59.78,2
2741,300 Series Non-Flip,Telephones and Communication,155.99,24
2992,SAFCO Boltless Steel Shelving,Storage & Organization,113.64,20
3013,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Office Furnishings,78.69,24
3285,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,47.98,42
3432,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,8.12,3
3433,Newell 310,Pens & Art Supplies,1.76,14
3490,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,8.85,14
3601,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Computer Peripherals,8.46,46
3854,GBC Wire Binding Strips,Binders and Binder Accessories,31.74,18
3906,Xerox 1952,Paper,4.98,27
3981,Electrix Halogen Magnifier Lamp,Office Furnishings,194.3,21
3982,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Office Furnishings,209.84,41
3983,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,145.45,33
3989,"Master Caster Door Stop, Gray",Office Furnishings,5.08,22
3990,Xerox 1927,Paper,4.28,40
4012,"Wilson Jones 1"" Hanging DublLock¨ Ring Binders",Binders and Binder Accessories,5.28,41
4013,iDENi80s,Telephones and Communication,65.99,27
4136,Xerox 1933,Paper,12.28,13
4499,Xerox 1940,Paper,54.96,6
4500,Pizazz¨ Global Quick Fileª,Storage & Organization,14.97,25
4540,i1000,Telephones and Communication,65.99,11
4702,EcoTones¨ Memo Sheets,Paper,4,32
